155;;atoFp, anOb ;hANn lYribdu nxtb ; heNgxlClib misiQgi wAPMg loInn atoFp wAPMsiQsu ToClCle;adjective
156;;lMlANb, mitoF, sCKzdb ;ImuQ-mnuQgi nxtr_g KuNnAIgi mnuQgi aoIdb misC ; lMlANbbusu IkAI KuMngdbni;noun
158;;apAMb_am_KNgdb, aoFsneL_aoIb ;ani nxtr_g myAMdgi puCniQn niQjb am KNb ; wAhzced ani amdi KxtoCp yAdr_b adug mri amdi apAMb am KNgdb wAhzsiQni;adjective
159;;puToCp ;kriguMb anOb pox seMb, sAb nxtr_g anOb wAPM ambu Tibgi TbC msi hANn knA amxtn Kzdr_ib tOdr_ib aoIb ; kMpy_utr puToCpn KuNnAId acOb ahoQb am purCle;noun
160;;nAm_soIrb, soInAIrb, mimANndr_b, PibM_cAdr_b ;KoQ-Kux nxtr_g hCcAQgi sruC amd asoIb aoIrb ; aYKoIn nAm soIrb miaoIsiQgi mteQ  pAQgdbni;adjective
162;;msAgi, msAgi_aoIb ;mtoMtgi aoIb nxtr_g msA mtoMtgi hC lYb ; msi mhACki msAgi lN-TuMni;adjective
163;;aYgi ;qAQlib mhACki aoIb tACp ; msi aYgi yuMni;adjective
164;;msAgi_aoIb ;knAguMbdgi siNdoCp, lOToCp nxtb mrNnAIgi wAKLn puToCtun Ib aoIb ; msi mhACki msAgi aoIb KuxIni;adjective
165;;mri-mtA, mri_mtA, sAgY-nAtY, sAgY_nAtY, qAI-seN, qAI_seN ;pu amtgi aoIb nxtr_g luhoQbnciQbdgi aoIrCp lipuNn puLlb misC ; aYgi mri-mtA am diLlid lY;noun
166;;lNnAIgi_aoIb, mrNnAIgi_aoIb, msAgi_aoIb, msAmCki_aoIb, mTNtgi_aoIb ;knAguMb miaoI amg mri lYnb ; msi mhACki lNnAIgi aoIb wAPMni;adjective
167;;ImuQ_mnuQgi_aoIb ;yuM amd lYb miaoIsiQgi aoIb ; msi mKoIgi ImuQ mnuQgi aoIb wAPMni;adjective
168;;mrYbACki_aoIb, mrMdMgi_aoIb ;msAgi lMd puToCp nxtr_g seMb ; knAguMbn mrYbACki aoIb poxlMsiQ sijiNngdbni;adjective
169;;msAgi_aoIb ;aYhACk mri lYnb aoIb ; msi msAgi aoIb wAPMni;adjective
170;;miQcx_Tib ;misC amgi mrMd miyAMn cYTAQb tOb amsuQ mhACki Pxtbgi mrMd miyAMn Pjdn kAQnb ; dAku aoIn rtn_Akrgi miQcx Tibdgi risi bALmikigi mmiQ cxpn heLlMmi;noun
171;;cYrAC_Pzb_yAb_TOaoQ, cYrAC_pib_yAb_TbC, mrAL, mrAN ;asiguMb cxn-pTAFki mAIyoCt tOb TbC amsuQ msigidmC tOrib midun cYrAC PzniQqAI aoIb ; aqAQ sijiNndun TbC suhNb hAIbsi cYrAC Pzb yAb TOaoQni;noun
172;;mrAL_lYb, mrAN_lYb ;knAguMb cYrAC Pzb yAb TbC tOb ; mrAL lYb mibu cYrAC PzhNgdbni;adjective
173;;hAr_moniyM ;Upu mANb KuxsAn KoQnnb poxsC ; mhAC hAr moniyM KoQli;noun
174;;nuQTiL, nuQTiN ;numix cF yuQbgi mtuQd lACp mtM ; mhAC qsi nuQTiL lACkni;noun
175;;mnuQcNdb, mKA_poNdb ;kriguMb cxnbi amgi wAQmd lYb maoQ-mtO ; cxn pTAF asigi mnuQcNdb Krsu lY;noun
176;;msA_Kzdn_mrAL_lzsiNb ;tOge yAUn tOKib nxtb arANb ; mhAC msA Kzdn mrAL lzsiNb am lYKr_e;noun
177;;mrAL_lYrb_mi, arANb_tOrurb_mi ;knAguMb wAyeEL pTAF kAIb TbC tOrurb mi ; mrAL lYrb mi ani pulisk Kux ToCnbd hAxKr_e;noun
178;;mrAL_sijiNb, mrAL_TzjiNb, mrAL_pisiNb ;knAguMbbu nMdun lALhNb ; krisu Kzdn amdi KNTdn knAguMbgi lMcxt mrAL sijiNb aPb nxte;noun
179;;seQdb, amoxp ;mhiC-mtAI, amox-akAI yAUrb ; seQdb IsiQdi hCcAQgidmCt mAQniQqAI aoI;adjective
180;;areMb, luKAC, amAQb ;knAguMbn cAKr_b mtuQd cAluCt leMhOb sruCpu tACp ; knAguMbgi areMb cAC / cAC luKAC cAroIdbni;adjective
181;;Pxtb_KudM ;tuQd Pxtb ToClCkdOre hAIbgi Izgix Pzbgi maoQ ; rAMn lzkAd heC lANdAbg lzkAd Pxtb KudM Ub hOrClMmi;noun
182;;akAMpex, KoNcoF, wAcoF, acoFp_wAhY, mciN_Tib_wAhY, Pjdb_wAhY ;arANb nxtr_g tAbd nuqAItb PAUb aduguMb wAhY wAtA ; aYKoIn kYdOqYdsu akAMpex sijiNnroIdbni;noun
183;;TbC, TO, siN, siNTA ;kriguMb tOb yAb ; mhAC mtM puMnmCt aPb TbC qACt tOI;noun
184;;Drm_yAUdb_TbC, pAFki_TbC, Pxtb_TbC ;lAIniQ-lAIsoNgi mAIyoCt tOb TbC ; Drm yAUdb TbCtgi nANToCU/ lAFToCU;noun
185;;kuMmY, kumY, kuMhY, hrAU-kuMmY, hrAU_kuMmY, hrAU-kumY, hrAU_kumY, kuMmY-PiyoQ, kuMmY_PiyoQ, kumY-PiyoQ, kumY_PiyoQ, kuMmY-PihoQ, kuMmY_PihoQ, kumY-PihoQ, kumY_PihoQ ;aduguMb lYbAC miyAMgi, lAIniQgi nxtr_g KuNnAIgi PnbgidmC hrAU-tyAMn pACsNn pAQToCp TOrM ; niQtMb-numix aYKoIgi lYbACki aoIb kuMmYni;noun
187;;am, ahOb_msiQ ;mtoMt nxtr_g msiQ Tibd jirogi mTC adug anidgi tAb ; TbC asi mi amKCtzn tOb qMb TbC nxte;adjective
188;;liQjeL_mANnb, liQjeN_mANnb, nuQsi_cANnb, amt_aoIb, wAKL_mANnb, wAKN_mANnb, puCceL-KoIjeL_tiNnb, puCceL_KoIjeL_tiNnb, puCceN-KoIjeN_tiNnb, puCceN_KoIjeN_tiNnb, puCceL-KoIjeN_tiNnb, puCceL_KoIjeN_tiNnb, puCceN-KoIjeL_tiNnb, puCceN_KoIjeL_tiNnb ;puNsiNnbgi msC aoIb ; liQjeL mANnb KuNnAIdi cAUKxpgi lMbid KumAQ cAUsiLli;adjective
189;;miyAM, mi_myAM ;amdgi heNb mi ; miyAMgi kANngdb TbC tOgdbni;noun
191;;ImuQ_mnuQ, sAgY-nAtY ;yuM amd lYmiNnb knAguMb amgi mmA-mpA amdi mciN-mnAUnciQbsiQ ; ImuQ mnuQ amdi sAgY-nAtYgi yAIPnb TbC tObn KuNnAIgi yAIPnb aoIde;noun
192;;PuruF_mseL, PuruF_mseN, KuNnAI ;kAQluF amtgi aoIb ; hOjiCsu ImuQ ayAMb PuruF mseL luhoQb cxnY;adjective
193;;pAMbY_lYtb, UpAI_lYtb, gti_lYtb ;tOb qMbgi lMbi lYtb ; arub wAPM asid aYhAC pAMbY lYtb misC hAIbdu aoIre;adjective
195;;nzgi, adoMgi ;mAIyoCndun qAQnribgi aoIb ; nzgi yuMsisu yAMn PjY;adjective
196;;mi, miaoI, miaoIb, nmu_tAIbz_mi ;TwAI pANbsiQgi mnuQd wAKL KNb qMb kAQluFki mnuQdgi knAguMb am ; mi KudiQmCki apAMb toqAN-toqALli/ msigi kAr asid mi ani Kixtz toQb yAI;noun
197;;atoFpgi, atoFpgi_aoIb ;atYg mri lYnb aoIb ; atoFpgi hirMd Kux TiQjiLloIdbni;adjective
198;;mpAN_lMgi, mpAL_lMgi, mirYbACki ;atoFp lMgi mi ; BArxt mpAN lMgi lMkoIb kyA numix KudiQgi lACI;adjective
199;;mAIyoCt_lYbsiQgi_aoIb, aopojisNgi_aoIb, yAniQdb_aoIb ;yAniQb mAIkY nxtbg mri lYnb ; qsi numidAQwAIrM mAIyoCt lYbsiQgi aoIb miPM tOgni;adjective
200;;miTuQPM, miTuQsz ;mpANdgi lACp migi lYnb nxtr_g qAIhAC poxTAnb sAb yuM ; miTuQPMgi ahAQb kA amt lYtr_e;noun
201;;IkoN, puKr_i ;IsiQ tuQdun lYb mPM nxtr_g IsiQ yoCtun TMnb mPM ; IkoNd TMbAL sAxli;noun
203;;mAQgoL, mAQgoN, BereNdA ;yuMgi mmAQ nxtr_g KjiCtz ToClg lYb UruM lAQb mPM ; sy_AMn mAQgoLd PMdun cA TCli;noun
204;;ToQjAU, snToQ ;konuQ, yuMnciQbgi Kw_AIdgi mruaoIb nxtr_g mpAN Tzb czPM amdi ToCPM ; msi lANbN asigi ToQjAUni;noun
205;;TwANmicACki_KoQcx ;miaoIbgi puNsid toqAN-toqANb TwANmicACsiQn cAbgi mtM ; hOjiC-hOjiC aYgi TwANmicACki KoQcx asi cuMn cxli;noun
206;;rAsi_ckr_ ;numixki lMbid mAleMn leQdbn mrM aoIdun numixpu leQqi hAIn lOdun mhACn cxlib lMbi msid TwANmicACki szgusiQn lYb cF mANnb kAKL trAniToI KAIdoCI amsuQ kAKL ammMn rAsi ammM aoI ; rAsi ckr_gi mtuQINn gr_hsiQgi lYPM leFpi;noun
207;;rAsi ;numixki KoQcxt yAUb TwANmicAC trAniToIgi apuNbsiQdudi mes, br_is, miTuN, krkx, siQh, kny_A, tulA, br_isciC, Dnu, mkr, kuMB amsuQ minni u_ ; aYgi rAsidi kny_Ani;noun
208;;gr_h ;sOr jgxki aoIb numixpu koIrib amsuQ TCtorCp numixki mqALn qALlib kriguMb am ; pr_iTibi asi gr_h amni;noun
209;;lAxpd_mtiC_cArb, IrAxp_yArb ;lAIaoIrb ; gOtM budD asi IrAxpd mtiC cArb misC amni;adjective
210;;nmAj ;musLmANsiQgi lAI KuruMb ; IslAM lAIniQgi mtuQINn noQmd mqArC nmAj tOgdbni hAIb pTAF lY;noun
211;;IrAxp, IrAx-TOnib, IrAx_TOnib, KuruMb ;lAInciQbgi mitC-mguN sYTAdun laxPGI TOaOQ ; hiNdusiQgi mtuQINn atoFp lAIsiQ IrAxtr_iqYgi mmAQd hANn IrAxp lAI asi gnesni;adjective
212;;mmA-mpA, mmA_mpA, pleM-pNTO, pleM_pNTO, apoCp-apoCpi, apoCp_apoCpi ;knAguMb amgi I mri aoIb nupA amsuQ nupi mKoI anin mhACpu tAIbzpAN PAUhNbi ; mmA-mpAgi TOgL tOb hAIbsi mipuM KudiQmCki mTOdAQni;noun
213;;sOgxp_mi, teQbAQb_mi, TOgxp_mi, yoCKxp_mi ;knAguMb amgi mAIkYd nxtr_g wAPMnciQbd yAniQb Uxtun mteQ pAQb ; aYhAC acuMbbu sOgxp mini;noun
214;;mce ;mqoNdgi chi hNb poCmiNnb nupi ; mhACki mce aojAni;noun
215;;snAgi_Koni, snAgi_KoQ ;lYbAC mnuQgi aduguMb mPM mdud snA ToCPM aoIb ; krnAtkAd snAgi Koni yAMn lY hAIb KzlMmi;noun
217;;yox ;amub mcugi lYnuQdgi Pzb poxToC am msin koL-liC, Kuxsuu KuxlAInciQb sAI ; yox hAIbsi miaoIbd yAMn kANnb poxni;noun
218;;mAIyoCt_lYb_kAQbu, aopojisN ;yAniQdb mAIkYd lYb ; mAIyoCt lYb kAQbun pArliyAment_ miPMd IrAQ tOrMmi;noun
221;;lYbACmcA_tAb_mi, hOn-loNcx_Kzb_mi, hOn_loNcx_Kzb_mi, cxn-loNcx_Kzb_mi, cxn-loNcx_Kzb_mi ;mipuM KudiQmCt aPb, nuQsib amdi cxnbi TOgLloN qACn cxp aduguMb misC ; lYbACmcA tAb mibu IkAIKuMnO;noun
222;;Pxtb_mi, mbuC_Pxtb_mi, lMcx-sAjx_Pjdb_mi, lMcx_sAjx_Pjdb_mi ;wAqAQ-sAqAQ Pjdb amsuQ atoFpgi mAQnb TbC tOb misC ; Pxtb midgi lAFToCkdbni;noun
223;;miQ, koloI, koloI_miQleN ;kriguMb pox, misCnciQbbu KzhNb nxtr_g mdubu kObd sijiNnb aduguMb wAhY ; aYKoIgi aojAgi miQ sr_i puspC BxtAcAry kOI;noun
224;;miQToL, miQToN, UpADi, pdbi ;kriguMb TbC am tOb mtMd mdubu mtiC cAI hAIdun IkAIKuMnb Kznb wAhY mmiQd hAFciNb ; sy_AMbu doCtrgi miQToNn IkAIKuMnrMmi;noun
225;;mrkri, buD, buD_gr_h ;numixk Kw_AIdgi nCnb amsuQ Kw_AIdgi piCp gr_h ; sAINtist_siQgi mtuQINn mrkrid TwAI pANbsiQn hiQb aoIToCte;noun
226;;Bens, sukr_, sukr__gr_h ;numixk Kw_AIdgi nCsiNnb anisub gr_h ; sAINtist_siQn Benski mrMd TijiN-huMjiLli;noun
227;;jupitr, br_ihspti, br_ihspti_gr_h ;numixtgi lAFpd mqAsubd lYb gr_h ; jupitrn gr_h puMnmCtgi cAUb heLli;noun
228;;setrN, sni, sni_gr_h ;numixtgi lAFpd truCsubd lYb gr_h ; setrN asi mAleMdgi yAMn lAFpi;noun
229;;neFcuN, wruN, wruN_gr_h ;numixtgi Kw_AIdgi lAFp amdi nipALsub gr_h ; Iz soC lisiQ amg cAnipAL niPutruCt neFcuN puToCKi;noun
230;;pl_uto ;nepcuNg cAQdMnbd numixtgi yAMn lAFp aduguMb atiyAd lYb gr_h ; bYgy_AniCsiQn pl_utobu gr_hni hAIn yAb qMddun solr sisteMdgi lOToClMmi;noun
231;;rAjy_, st_ex ;lYbAC amgi aduguMb sruC amgi PibM mdud lYb misiQgi lYqAC kAQloN, loL, yuMlY-kYrY, loNcx-sAjx amdi atoFpsiQdgi toqANb amsuQ niQ- KA tMb ; niQ-KA tMb BArxt hOjiC rAjy_ kuNmApL sure;noun
233;;jilA ;lYbAC qACloNgi sruC am ; mNdL amd jilA kyAmuC lY;noun
234;;lAUb, lAU-KoQb ;awAPMd tAb, pAKxp, yAMn sAUb mtMd nxtr_g knAguMb ambu tAnb kOb mtMd KoNjeL hOn qAQb ; kYsALbu Urg yAUseNbn kNbiyu-kNbiyu kYsAL lACle hAIn lAUrMmi ;verb
235;;kFp, pirAQ_siNTb, teQTAb, teQTA-nAaoIb ;mixtgi pi tAb ; mmA kAInbdgi sy_AMn kFlMmi;verb
236;;IsY_sCp ;tANTA amsuQ KoNjeLgi mtuQINn nxtr_g KoNjeL sAQn ciQdun mKoL ToChNb ; mhAC nuQsib KoNjeLd IsY sCli;verb
237;;teQTA-nAaoIb, teQTA_nAaoIb, teQTAb, kF-lAUb, kF_lAUb ;mroL hAIdun kFp ; mhAC kAQToLd hiFn-hiFn teQTA-nAUwoIrMmi;verb
238;;hiC-hiC_lAUn_kFp, hiC_hiC_lAUn_kFp, hiCn-hiCn_kFp, hiCn_hiCn_kFp, mKoL_ToCtn_kFp, sux-sux_kFp, sux_sux_kFp ;PoQn, hOn nxtb tFn-tFn kFp ; mhAC hOjiCsu hiC-hiC lAUn kFli;verb
239;;pi_tAb, pi_siNTb, pirAQ_siNTb, trz_lAIj_siNTb, trz_lAIj_IhOb ;mixtgi pi tAb ; tiLhO soIb mtMd mixtgi pi tAI;verb
240;;teQTAb, teQTA-nAaoIb, lAU_KoQdun_kFp ;awAbgi cYnAKoN Pzb mtMd kFtun awAb adubu PoQdoCp ; mhACki mpuroIb sibgi pAU tAbd mNdodrin teQTAKi;verb
241;;thsiL ;jilA amgi mruaoIb apiCp sruC am ; thsiLgi Kw_AIdgi cAUb aP-Pxtgi TOdAQ lOb thsiLdArn aoI;noun
242;;mrY_yexnb, niQqAI-sAQdAnb, UzKxnb, ckr_i_tOnb ;kriguMb wAPM amd cuMmi-lALli hAIdun aqM tANnb ; rAM amsuQ sy_AM kANndb wAPMd mrY yexnri;verb
243;;miwA_qAQnb, wAreM_sub ;kANndb wAri sANnb ; mhAC yuMd PMdun miwA qAQnri;verb
244;;kihNb, pAKxhNb, DMkA_tOb ;akib UxtuN puCniQ soNThNb ; nupA amn aYhACki InAUnupAbu kihNdun lYrMmi;verb
245;;puCniQgi_wAKL_PoQdoCp, puCniQgi_wAKN__PoQdoCp, puCniQgi_wAKL_KzhNb, puCniQgi_wAKN_KzhNb, puCniQgi_aniQb_PoQdoCp, puCniQgi_aniQb_KzhNb, puCniQgi_IhuL_KzhNb, puCniQgi_IhuN_KzhNb, puCniQgi_IhuL_PoQdoCp, puCniQgi_IhuN_PoQdoCp, puCniQgi_IhuL_KzhNb, puCniQgi_IhuN_KzhNb ;kriguMb amgi mteQn wAKLd PAUrCp apAMbbu miyAMd yOhNb ; mhACn mhACki sYreQgi mteQn puCniQgi wAKL PoQdoCI;verb
246;;PoQdoCp, KzhNb ;kriguMb am hAIb ; mhACn mhACki wAKLloNbu PoQdoCle;verb
247;;acuMb_qAQb, aaoIb_qAQb, aseQb_qAQb ;knAguMb nxtb aoIdb qAQdbg mri lYnb ; yuDisTir acuMb qAQb misC aoIrMmi;adjective
248;;TAjniQqAI_aoIb, TAjniqAI_aoIb, TAjb_yAb ;knAguMb ambu mhACn tOrib TbC adu acuMbni KNdun puCniQn yAniQb amsuQ ciQnb lYtb ; sy_AM TAjniQqAI aoIb misCni;adjective
249;;puCniQn_sAgxp, wAKLn_sAgxp, wAKNn_sAgxp ;aseQb amdi acuMb nxtb ; puCniQn sAgxp wAPMbu mhACn miyAMd lidun aduM lYrMmi;adjective
252;;yuMnAC_sAgYgi_mmiQ ;knAguMb mi amgi aseQb mmiQgi aroIbd nxtr_g ahObd hAFp wAhY mdun mhACki hOrCPM amsuQ kAQluFki KudM aoI ; mohN mhACki mmiQd yuMnAC sAgYgi mmiQ Ide;noun
253;;atoFp_mmiQ ;knAguMb misC, poxsCnciQbgi aseQb mmiQdgi toqANb atoFp mmiQ msin heNn myAMn Kznb amdi kOnb aoIb ; kbi rAMDAri siQh mhACki atoFp mmiQ diNkr hAIn mmiQ cxli;noun
254;;apuNb_msiQ ;kriguMb cAyeQnciQbd wAhzsiQgi pirib msiQgi asuFp msiQ ; wAhz ce asi apuNb msiQ cAmni;noun
255;;mArC ;kriguMb aIb cAQyeQ amd cAQyeQ loI amn Pzb msiQ ; hiNdid aI mArC cAmd huMPutrA Pzqi;noun
256;;mcex-mkAI ;azkd KujiQ amdgi Kr hNTb nxtr_g mdugi sruC mcex ambu KzhNb msiQ ; qsi aojAn hoM wArkkidmC mcex-mkAIg mri lYnb wAhz pirMmi;noun
257;;mcex-mkAIgi_mKA_Tzb_sruC ;azkgi mnuQd cNb mcexsiQgi apuNb msiQbu Uxp msiQ am ; kriguMb pox amgi sruC ahuM ToCpgi anid ahuMn mKA Tzbdd lY;noun
258;;romAN_Pigr ;romAN loLgi msiQ  ; pirib msiQsiQ asi romAN Pigrd IToCU;noun
259;;myeC ;ayeCp KudMgi pAMbYn KoNToC nxtr_g puCniQgi aniQbbu PoQdoCnbgi ToIdoCp maoQ ; hiNdi dewnAgri myeCt aoIn InY;noun
260;;sw_r_myeC, sw_r ;loNsuroLd aduguMb myeC msi atY KoNToC amgi pAMbY yAUdn msA mTNt hAIdoCp qMmi ; hiNdid sw_r myeC trAhuMdoI lY;noun
261;;by_NjN, by_NjN_myeC ;sw_rgi mteQ yAUdn hAIdoCp yAdb myeC ; hiNdigi myeC preQ k dgi h PAUbgi myeC KudiQmC by_NjN kOI;noun
262;;tFsiNnb_myeC ;myeC amg amg nFsiNnb ; aYgi miQ tFsiNnb myeCn I;noun
264;;piCtogr_APi ;kriguMb ambu ayeCp lAIn mrM aoIdun KzhNb KuxI ; ciNAgi arib myeCsiQ piCtogr_APigi KudMni;noun
265;;lYteM_mANndb, akux_atoQ_nAIb ;amuC neM amuC wAQ aoIb ; mhACn lO KoInbgidmCt lYteM mANndb lM adu lYteM mANnhLli;adjective
267;;niQjoN, niQjoN, niQ, niQdu ;Kw_AQgi mKA amsuQ PYgNgin mTC Tzb hCcAQgi tuQTzb toQlp tOn lYb mPM ; KudoQTib  TOdoC adud mhACki niQjoN soCle;noun
268;;yAQleN_sru, yAQleL_sru ;nzgNgi myAId ceLlib asAQb sru ; yAQleN srubu tiQn TMnbgidmC tiQKxlg PMmu;noun
269;;pAQgL, pAQgN, sCti ;kriguMb TbC am tOb, tOhNb nxtr_g TbC aoIn mhACki mtiC Uxp ; TbCsi yeQlg adoMgi pAQgL Kzb qMgni;noun
270;;ciN, mciN ;aduguMb hCcAQgi sruC msigi mteQn TwAI pANbn cAI amsuQ wA qAQqi ; mhAC aduCki mtiC kirMmi mdudi mhACki mciNdgi KoNjeL amt TorClMde;noun
271;;yA, myA ;TwAI pANbsiQgi mciN mnuQd TiNgxlCp srugi preQgi mnuQd am msin kriguMb poxsiQ  cAI, kriguMb Kr ciCI amdi lYmAIbu huxli ; KudoQTib TOdoC adud mhACki myA kyAmruM teCKr_e;noun
272;;qO ;ciN mnuQgi mTC Tzb sruC loInn msigi mKAd lY lY ; rAMgi qOd apoMb am lYre;noun
273;;yAri ;ciN mnuQgi aduguMb sruC msidgi yA hOI ; rAMgi yArid apoMb am lYre;noun
274;;ahzb_KudM ;wAhz hzb Kznb KudM ; poxTA KudM TMgdb mPMd adoMn ahzb KudM TMjiLle;noun
275;;poxTA_KudM ;Kuxn Ib amdi nMToClb lAIriCnciQbd sijiNnb mru aoIb KudM msin mKL kyAgi leFPM tACI ; loNsuroNd poxTA KudMgi acOb mPM lY;noun
276;;acuMb_KudM ;mrM cAb pAUKuMnciQbd cuMmi hAIb azhNb myeC ; acuMb wAhY preQgi mmAQd acuMb KudM TMmu;noun
277;;arANb_KudM ;lALle hAIb Uxnb KudM ; wAhY preQ adu lALlbdi mdugi mmAQd arANb KudM TMmu;noun
278;;hirA, mni-muCtA, dAImnd_ ;mmLyAMn tAQb nuQ am msi lzqi amsuQ yAMn kLli ; hirA TiNb PijoL yAMn tAQqi;noun
282;;mcu ;aduguMb mkuF mdun seMlg Pi nxtr_g atoF-atoFp poxsiQbu msC aoLhLli ; sAri asi aqAQb mcu szle;noun
285;;akNb_IhuL, akNb_IhuN, akNb_ITiL, VakNb_ITiN, akNb_liciQ ;puCniQd lACp kriguMb ambu pAMbgi nxtr_g nuQsibnciQb ; lAIniQbsiQdi tAIbz mpu nuQsibgi akNb IhuL PAUI;noun
286;;ayACp_IsiQ, TuM_yACp_IsiQ, TuMhi_ceNb_IsiQ ;TuMgi cAQ yAMn yAUb IsiQ msi sApoN noIbd koQgoN ToCte ; ayACp IsiQn Pi sub arAIb aoIde;noun
287;;acMb_IsiQ, TuMhi_ceNdb_IsiQ, aPb_IsiQ ;TCp-cAbd sijiNnb yAb IsiQ msi sApoN noIbd koQgoN lAIn ToCp ; acMb IsiQn Pi sub yeMn pALli;noun
288;;INtr_ANsitib_Brb ;loLgi nYnroLd aobjekt_ lYtb Brb ; cxp asi INtr_ANsitib Brbni;noun
289;;tr_ANsitib_Brb ;loLgi nYnroLd yAUb aobjekt_ lYb Brb ; mhAC IsiQ TCli hAIbsi tr_ANsitib Brbni;noun
290;;kzPAL, kzPAN, lYkz ;mAleMgi aoIn yeQbd ayAMb sruC IsiQn kuFsiNKr_b mtuQd lYhOb akzb lMgi sruC ; mAleMgi sruC ahuM ToCpgi amKC kzPALni;noun
293;;mriC ;tArMdAIgi IsiQnciQb arAQb poxsiQgi aduguMb apiCp sruC msi mhOsAn apiCp mtuMgi maoQ aoI ; IsiQgi mriC mriCn cPu TLli;noun
294;;mriC, mkuF ;mhi lAQb poxki apiCp mtuM ; aYgi Pid TAU mriC coQKr_e;noun
295;;koQgoL, koQgoN ;IsiQ nxtr_g mhi lAQb poxt yAMn ateNb mtMgi aoIn tAUb akoIb nuQsix yAUb mtuM ; miaoIbgi puNsidi IsiQgi koQgoLg pAQKCni;noun
296;;aqAQgi_mrAL, aqAQgi_asoIb ;aqAQn tOb arANb TbC, mdun atoFpbu amAQ atA ToChNb ; aPb lMcx-sAjxki pAUtACn aqAQgi mrAL lYb TbCpu TiQb qMmi;noun
297;;mcuM ;UNsA txp nxtr_g segAIbnciQbd TwAI pANb jibisiQ nxtr_g UpAMbinciQbd TAQn yANbd tArCp mhi ; mhACki asoCp mPMdgi mcuM tArCli;noun
298;;I, IKeQ ;TwAI pANbsiQgi siQlid ceLlib mhi lAQb aqAQb pox ; lANmisiQgi msAdgi aqAQb IKeQ ceNTrMmi adu PAUbd mKoI lANPMdgi mmAI lYrMde;noun
299;;br_AMhi_myeC, br_AMhi ;BArxki arib myeC am msidgi nAgri myeCnciQb hOjiCki mtMgi myeCsiQ ToClCI ; br_AMhi myeC asi aoIdgi yext I;noun
301;;debnAgri_myeC ;szskr_ix, hiNdi amdi mrATinciQb loLsiQ Ibd sijiNnb BArxki jAtigi aoIb myeC am ; debnAgri myeCt BArxki loL kyAmuC Ib yAI;noun
302;;atoFpgi_yAIPnb_TbC_tOb, atoFpgi_Pnb_TbC_tOb ;msAgi miaoIsiQgi nxtb atoFp misiQgi kANnb aoIb TbC ; atoFpsiQgi yAIPnb TbC tObg cAQdMnb yAb atoFp lAIniQ lYte;noun
303;;TAjb_yAb_mi, TAjniQqAI_aoIb_mi, TAjniqAI_aoIb_mi ;aduguMb misC mhACn tOb, qAQb KudiQmCt cuMmi hAIn lOb ; hOjiCki mtMd TAjb yAb mi Pzb arub aoIre;noun
304;;nMTAC_tOb_mi, TAjb_yAdb_mi, TAjniQqAI_aoIdb, TAjniqAI_aoIdb_mi ;TAjb TMlub adugi mAIyoCt TbC tOrCp misC ; hOjiCki mtMd nMTAC tOb mibu Kzb lure;noun
305;;ateNb_KoNToC ;KoNToC am hAIdoCpd sAQn ciQdb ; a asi hAIdoCpd ateNb KoNToC czqi;noun
306;;asAQb_KoNToC ;KoNToC am hAIdoCpd mtM sAQn czb ; aoM asi hAIbd asAQb KoNToC czqi;noun
307;;hu_ceNb_yA ;aduguMb myA mhu yAUb, mdun atoFp TwAI pANbsiQd ciCpd ceLlib Ig puNsiNKr_bdi sib aoI ; liLd hu ceNb yA yAUI;noun
309;;aPb_lMcx_sAjxki_niyM, TCsi-KAsi, disipl_iN ;aduguMb pTAF mdun knAguMb PuruF nxtr_g kAQluFsiQgi miaoI KudiQmCpu areFp pTAF amgi mKAd acuMb, aPb lMcx amsuQ TbC tObgi tqAI Pdr_b aoIhNb ; aPb lMcx sAjxki niyMn lYbAC ambu aToIb aoIhLli;noun
310;;yApz ;yA preQgi loIsiLlCp, Kw_AIdgi kNb amsuQ acOb yA ; yApz am teCpdgi cAbd nuQqAItr_e;noun
311;;myA_apob ;yA amgi mTCt am hOjiNb ; noCp mtMd mhACki myA apob adu Pjn Ub Pxqi;noun
312;;aeLjbr_A ;azkgi aduguMb sruC msid myeCsiQn azk msiQgi mPMd TMlg Kzdr_ib msiQnciQbbu puToCI ; mhAC aeLjbr_Agi wAhz adu KuxkAFpi kAFpd tOb qMmi;noun
313;;tiNsiNb, puNsiNb, hAFciNb ;amdgi heNb msiQsiQbu apuNb aoIn puToCpgi TbC ; msiQsiQ adu puNn tiNsiLlg kyA aoIre?;noun
314;;KAIdoCp, lOToCp, kAIToCp ;kriguMb msiQdgi msiQ Kr kCTb ; KAIdoClb mtuQd mri aoIn pAUKuM Pzle;noun
315;;purib ;msiQ ambu hNn-hNn tiNsiNnbgi maoQ ; anid anin puribgi PL mri aoI;noun
316;;yeNToCnb, yeNnb ;kriguMb msiQ ambu atoFp msiQ amgi sruC ToCn KAIbgi TbC ; qsi azkgi kl_Ast yeNnb tMbigni;noun
317;;aseQb_mcu ;atoFp mcu amg yANsiNndr_b aoIb ; aseQb mcusiQn yANsiNnrg anOb mcu kyA am seMb yAI;noun
318;;yANsiNnb_mcu ;mcu ani nxtr_g anidgi heNbn puLlg seMb ; KAmeNgi mcu asi toqAN-toqANb mcu anin yANsiNnb mcuni;noun
