133;काम आৰम्भ, कार्य आৰम्भ, ्कार्याৰम्भ;कोनो कार्यৰ आৰम्भ ् होৱा कार्य  मोৰ ककादेउताइ यि कामेइ आৰम्भ कৰे, सेइटो सम्पूर्ण कৰिहे उशाह लय़
134;धर्म-्कार्य, धर्म-कर्म, ्धार्मिक कृत्य, धर्म ्काज;धर्मৰ लगत सम्पर्क ् थका कर्म  महान लोकसकल धर्म-्कार्यत मजि थाके
135;NULL;NULL NULL
136;यज्ञानुष्ठान, यज्ञ कर्म;यज्ञ कৰा कार्य  हनुमान मन्दिৰत यज्ञानुष्ठान आৰम्भ हʼल
137;NULL;NULL NULL
138;गৱेषणा, अनुसन्धान, अन्बेषण, एषणा;कोनो बिषय़ৰ भालदৰे अनुशीलन कৰि सेइ सम्पर्के नतुन कथा बा तथ्यৰ बिचाৰ कৰा कार्य  ৰबट बैज्ञानिकৰ गৱेषणाৰ फल
139;आৱिष्काৰ, सन्धान, खोज;कोनो बस्तु कʼत केनेकै आछे सेइय़ा चाबৰ काৰणे बा पाबलै बिचाৰ कৰा कार्य  कलम्बाछे आमेৰिकाৰ आৱिष्काৰ कৰिछिल
140;अनुकृत, अमौलिक;किहबाৰ अनुकৰण कৰि तैय़ाৰ कৰा  एइटो एटा अनुकृत ৰचना
141;चिन्ता, चिन्तन-मनन, मनन, चिन्तन;बिचाৰ कৰा कार्य ्बा भाब  बहुत चिन्ता कৰाৰ पिचत आमि समस्याटोৰ समाधान बिचाৰि उलिय़ालोँ
142;घृणा, घिण, बिৰाग, बितृष्णा, अनास्था, बितुष्ट, बिৰाग, बिৰक्ति, अनासक्ति;काৰोबाक बहुत बेय़ा पाइ ् तेओँৰ् पৰा सदाय़ दूৰत थाकिब बिचৰा मनोबृत्ति  काको घृणा कৰिब नालागे / पापक घिण कৰिबा, पापीक नहय़
143;बिৰाग, बैৰाग्य, बैৰाग;सांसाৰिक सुख भोगेৰे मन पूर्ण ्होৱाৰ काৰणे ताৰ प्रति आसक्ति नोहोৱा अৱस्था बा भाब  तेओँৰ ् जगत-संसाৰৰ पৰा बिৰाग जन्मिछे / मन बैৰागी है पৰिछे
144;NULL;NULL NULL
145;अनुदित, अनूदित, अनुबादित, भाषान्तৰित;अनुबाद कৰा  एइखन महाश्बेता देৱीৰ अनुदित कृति
146;मौलिक ৰचना, मौलिक कृति, मौलिक सृष्टि;निजस्ब उद्भाৱनाৰे सृष्टि कৰा एक ৰचना यि कोनो अनुबाद, नकल बा आधाৰৰ आलमत ৰचित नहय़  गोदान प्रेमचान्दৰ मौलिक ৰचना
147;खबৰ, बातৰि, संबाद, सम्बाद, बतৰा, समाचाৰ;कोनो उद्देश्यৰे कोৱा बा कोओৱा बा लिखित अथबा  सांकेतिक कोनो महत्त्बपूर्ण ्कथा  निजৰ भाय़ेकৰ बिय़ाৰ खबৰ पाइ तेओँ आनन्दत अधीৰ है पৰिल
148;साहित्य कृति, ৰचना, साहित्यिक ৰचना;साहित्य सम्बन्धीय़ कृति  तुलसीदासৰ ৰामचৰित मानस बिश्ब प्रसिद्ध साहित्य कृति
149;स्पष्टीकৰण;आनৰ भुल भाङिबৰ बाबे स्पष्ट नोहोৱा कोनो कथा स्पष्ट कৰि दिय़ा कार्य  चৰकाৰৰ आर्थिक नीति प्रस्ताৱৰ बिपक्ष दले स्पष्टीकৰण बिचाৰिले
150;क्रिय़ा, क्रिय़ापद;कोनो कार्य ्कৰा बा होৱा बुजोৱा ब्याकৰणৰ एक बिशेष श््ब्द  एइ अध्याय़टोत क्रिय़ा सम्पर्के आलोचना कৰा हैछे
151;आৰम्भणि, आৰम्भ, शुभाৰम्भ, प्राৰम्भ, आदि;कोनो कार्य, ्घटना, ब्यापाৰ आदिৰ प्रथमৰ  भाग बा अंश  आৰम्भणि भाल हʼले पৰिसमाप्तिओ भाल हय़
152;एकताहीन, ऐक्यहीन, असंगठित;यʼत एकताৰ अभाৱ  एकताहीन समाजत बिकाशৰ गति मन्थৰ हय़
153;अखाद्य, अखाद्य बस्तु, अखाद्य पदार्थ;खोৱाৰ अनुपयोगी बस्तु  तेओँ ्अखाद्य बस्तुबोৰ जाबৰৰ दʼमटोत पेलाइ दिले
154;डिमৰु;बिशेषभाৱे खेति कৰा एजोपा औषधि गुणसम्पन्न गछ याৰ फल मिठा सोৱादयुक्त  मोৰ घৰৰ सन्मुखत एखन डिमৰुৰ बागिचा आछे
155;आन, आৰु, अन्य, अइन, बेलेग;द्बितीय़ कोनो  मोৰ लगत आन मानुहो आछे
