142;घृणा, घिण, बिৰाग, बितृष्णा, अनास्था, बितुष्ट, बिৰाग, बिৰक्ति, अनासक्ति;काৰोबाक बेय़ा पाइ ् तेओँৰ् पৰा सदाय़ दूৰत थाकिब बिचৰा मनोबृत्ति काको घृणा कৰिब नालागे / पापक घिण कৰिबा, पापीक नहय़ 
143;बिৰाग, बैৰाग्य, बैৰाग;सांसाৰिक सुख भोगेৰे मन पूर्ण ्होৱाৰ काৰणे ताৰ आसक्ति नोहोৱा अৱस्था भाब तेओँৰ ् जगत-संसाৰৰ पৰा बिৰाग जन्मिछे / मन बैৰागी पৰिछे 
144;NULL;NULLNULL 
145;अनुदित, अनूदित, अनुबादित, भाषान्तৰित;अनुबाद कৰा एइखन महाश्बेता देৱीৰ अनुदित कृति 
146;मौलिक ৰचना, मौलिक कृति, मौलिक सृष्टि;निजस्ब उद्भाৱनाৰे सृष्टि कৰा ৰचना यि अनुबाद, नकल आधाৰৰ आलमत ৰचित नहय़ गोदान प्रेमचान्दৰ मौलिक ৰचना 
147;खबৰ, बातৰि, संबाद, सम्बाद, बतৰा, समाचाৰ;उद्देश्यৰे कोৱा कोओৱा लिखित सांकेतिक महत्त्बपूर्ण ्कथा निजৰ भाय़ेकৰ बिय़ाৰ खबৰ पाइ तेओँ आनन्दत अधीৰ पৰिल 
148;साहित्य कृति, ৰचना, साहित्यिक ৰचना;साहित्य सम्बन्धीय़ कृति तुलसीदासৰ ৰामचৰित मानस बिश्ब प्रसिद्ध साहित्य कृति 
149;स्पष्टीकৰण;आनৰ भुल भाङिबৰ बाबे नोहोৱा कथा कৰि दिय़ा कार्य चৰकाৰৰ आर्थिक नीति प्रस्ताৱৰ बिपक्ष दले स्पष्टीकৰण बिचाৰिले 
150;क्रिय़ा, क्रिय़ापद;कार्य ्कৰा होৱा बुजोৱा ब्याकৰणৰ श््ब्द अध्याय़टोत क्रिय़ा सम्पर्के आलोचना कৰा हैछे 
151;आৰम्भणि, आৰम्भ, शुभाৰम्भ, प्राৰम्भ, आदि;कार्य, ्घटना, ब्यापाৰ आदिৰ प्रथमৰ भाग अंश आৰम्भणि भाल हʼले पৰिसमाप्तिओ भाल 
152;एकताहीन, ऐक्यहीन, असंगठित;यʼत एकताৰ अभाৱ एकताहीन समाजत बिकाशৰ गति मन्थৰ 
153;अखाद्य, अखाद्य बस्तु, अखाद्य पदार्थ;खोৱाৰ अनुपयोगी बस्तु तेओँ ्अखाद्य बस्तुबोৰ जाबৰৰ दʼमटोत पेलाइ दिले 
154;डिमৰु;बिशेषभाৱे खेति कৰा एजोपा औषधि गुणसम्पन्न गछ याৰ फल मिठा सोৱादयुक्त मोৰ घৰৰ सन्मुखत डिमৰुৰ बागिचा 
155;आन, आৰु, अन्य, अइन, बेलेग;द्बितीय़ मोৰ लगत आन मानुहो 
156;पৰ, अनात्मीय़;निजৰ आत्मीय़ समाजৰ बाहिৰৰ ब्यक्ति पৰ लोकको आदৰ कৰा 
157;NULL;NULLNULL 
158;ऐच्छिक, बैकल्पिक, बिकल्पयुक्त;निज इच्छाৰे ग्रहण कৰिब पৰा ततोधिक बस्तुৰ प्रश्न पत्रत दुटा बाध्यतामूलक आৰु चाৰिटा ऐच्छिक प्रश्न दिय़ा हैछे 
159;आৱिष्काৰ, उद्भाৱन;प्रथमते कोनोৱे भाबि नोपोৱा नबनोৱा बस्तु तैय़ाৰ कৰा कथा बिचाৰ कৰि उलिओৱा कार्य कम्पिउटाৰৰ आৱिष्काৰे समाजलै आमूल पৰिৱ््र्तन आनिले 
160;बिकलांग, बिकलाङ्ग, अङ्गहीन, अंगहीन;याৰ हात-भৰि शৰीৰৰ अंगत बिकृति घटिछे बिकलाङ्ग लोकৰ सहाय़ कৰा 
161;NULL;NULLNULL 
162;निजा, निजৰ, स्बकीय़, आत्म, स्बाय़त्त;यिटो निजৰ यʼत निजৰ अधिकाৰ एइय़ा मोৰ निजा सम्पत्ति 
163;मोৰ;यिटो निजৰ एइटो मोৰ घৰ 
164;मौलिक, स्बৰचित, स्बकृत;निजस्ब उद्भाৱना शक्तिৰे सृष्ट यिटो किहबाৰ अनुबाद, नकल आधाৰৰ ओपৰत प्रतिष्ठित नहय़ एइटो मोৰ मौलिक ৰचना 
165;सम्पर्कीय़, सम्बन्धीय़, लगा-भगा, मितिৰ;यिजन ब्यक्तिৰ सैते सम्पर्क मोৰ एजन सम्पर्कीय़ लोक दिल्लीत 
166;ब्यक्तिगत, निजा;ब्यक्तिৰ लगत ्सम्पर्क ्ৰखाजन एइटो मोৰ ब्यक्तिगत बिषय़ 
167;आत्मीय़, निजৰ;आपोनजनৰ सैते सम्बन्धित आपोनजनৰ एइटो आमाৰ आत्मीय़ৰ माजৰ बिषय़ 
168;स्बदेशी, देशी, देशज, देशीय़, स्बदेशीय़;निजৰ देशत उॎपन्न होৱा तैय़ाৰ कৰा स्बदेशी बस्तुৰ प्रय़ोग कৰा 
169;स्बपक्षीय़, निजৰ, स्बपक्षीय़;यिटो निजৰ पक्षৰ लगत जड़ित निज पक्षৰ एइटो स्बपक्षी बिषय़ 
